filename,width,height,class,xmin,ymin,xmax,ymax
fired_dough_twist004S(8).JPG,816,612,fired_dough_twist,430,225,682,325
fired_dough_twist004S(8).JPG,816,612,coin,112,273,187,343
lemon001T(3).JPG,816,612,lemon,381,253,565,408
lemon001T(3).JPG,816,612,coin,87,255,153,319
tomato004S(26).JPG,816,612,tomato,118,231,186,291
tomato004S(26).JPG,816,612,coin,143,284,208,344
sachima001S(1).JPG,816,612,sachima,487,322,729,440
sachima001S(1).JPG,816,612,coin,58,381,142,454
orange008T(9).JPG,816,612,orange,390,214,620,467
orange008T(9).JPG,816,612,coin,105,153,172,219
doughnut002T(4).JPG,816,612,doughnut,269,243,563,530
doughnut002T(4).JPG,816,612,coin,130,102,198,168
bread004S(1).JPG,816,612,bread,310,292,785,423
bread004S(1).JPG,816,612,coin,37,319,141,418
apple017T(7).JPG,816,612,apple,415,211,643,436
apple017T(7).JPG,816,612,coin,153,211,211,267
bun002S(5).JPG,816,612,bun,441,239,695,369
bun002S(5).JPG,816,612,coin,139,321,209,381
mix010T(2).JPG,816,612,lemon,427,49,610,209
mix010T(2).JPG,816,612,tomato,398,321,612,534
mix010T(2).JPG,816,612,coin,135,112,197,172
mooncake002S(7).JPG,816,612,mooncake,526,320,652,386
mooncake002S(7).JPG,816,612,coin,124,339,190,400
qiwi008S(4).JPG,504,378,qiwi,122,157,221,253
qiwi008S(4).JPG,504,378,coin,392,208,454,267
lemon001S(1).JPG,816,612,lemon,449,253,597,376
lemon001S(1).JPG,816,612,coin,175,332,238,390
mango009S(12).JPG,816,612,mango,526,335,705,455
mango009S(12).JPG,816,612,coin,56,388,144,468
sachima001T(3).JPG,816,612,sachima,401,232,579,423
sachima001T(3).JPG,816,612,coin,132,258,188,314
pear003T(9).JPG,816,612,pear,370,188,598,425
pear003T(9).JPG,816,612,coin,137,168,201,228
orange013T(2).JPG,504,378,orange,253,161,379,282
orange013T(2).JPG,504,378,coin,78,189,122,227
doughnut002S(6).JPG,816,612,doughnut,2,251,362,436
doughnut002S(6).JPG,816,612,coin,683,336,808,451
mango001S(2).JPG,816,612,mango,397,333,594,495
mango001S(2).JPG,816,612,coin,95,432,163,503
orange003T(2).JPG,816,612,orange,411,194,679,490
orange003T(2).JPG,816,612,coin,122,241,208,322
apple017S(5).JPG,816,612,apple,448,224,685,428
apple017S(5).JPG,816,612,coin,116,372,187,442
plum001T(15).JPG,816,612,plum,482,201,747,472
plum001T(15).JPG,816,612,coin,94,162,187,250
tomato003S(2).JPG,816,612,tomato,525,321,792,514
tomato003S(2).JPG,816,612,coin,50,442,131,517
orange008S(22).JPG,816,612,orange,462,225,658,386
orange008S(22).JPG,816,612,coin,190,344,252,403
peach001S(7).JPG,816,612,peach,470,288,632,440
peach001S(7).JPG,816,612,coin,121,382,184,442
banana009T(1).JPG,816,612,banana,275,56,516,549
banana009T(1).JPG,816,612,coin,101,99,164,166
tomato003T(25).JPG,816,612,tomato,393,226,601,428
tomato003T(25).JPG,816,612,coin,110,150,175,210
bread002S(4).JPG,816,612,bread,66,301,554,436
bread002S(4).JPG,816,612,coin,718,332,816,424
apple011T(2).JPG,816,612,apple,161,247,379,467
apple011T(2).JPG,816,612,coin,509,82,566,139
mango007T(5).JPG,816,612,mango,426,289,546,457
mango007T(5).JPG,816,612,coin,94,280,158,343
doughnut004T(1).JPG,816,612,doughnut,370,210,636,455
doughnut004T(1).JPG,816,612,coin,149,154,219,214
orange015S(5).JPG,504,378,orange,41,105,206,252
orange015S(5).JPG,504,378,coin,413,213,478,272
litchi001S(5).JPG,816,612,litchi,488,300,604,410
litchi001S(5).JPG,816,612,coin,283,344,346,407
apple001T(2).JPG,816,612,apple,386,193,632,426
apple001T(2).JPG,816,612,coin,98,354,164,418
peach004S(17).JPG,816,612,peach,461,208,599,344
peach004S(17).JPG,816,612,coin,162,301,223,361
banana012S(8).JPG,816,612,banana,328,296,643,378
banana012S(8).JPG,816,612,coin,109,330,167,391
mango010T(1).JPG,816,612,mango,434,233,646,376
mango010T(1).JPG,816,612,coin,137,207,199,269
tomato004S(6).JPG,816,612,tomato,456,187,658,323
tomato004S(6).JPG,816,612,coin,134,270,204,333
plum001S(11).JPG,816,612,plum,492,170,694,339
plum001S(11).JPG,816,612,coin,148,292,222,366
tomato003S(21).JPG,816,612,tomato,450,257,625,381
tomato003S(21).JPG,816,612,coin,145,345,206,401
orange002S(1).JPG,816,612,orange,171,181,483,454
orange002S(1).JPG,816,612,coin,716,388,811,477
apple016T(6).JPG,816,612,apple,363,183,629,451
apple016T(6).JPG,816,612,coin,126,202,188,267
bun003S(4).JPG,816,612,bun,402,220,662,407
bun003S(4).JPG,816,612,coin,4,333,47,409
orange012S(1).JPG,504,378,orange,320,131,498,301
orange012S(1).JPG,504,378,coin,8,225,53,274
plum003S(18).JPG,816,612,plum,447,230,604,377
plum003S(18).JPG,816,612,coin,98,327,167,392
orange009T(8).JPG,816,612,orange,418,199,631,427
orange009T(8).JPG,816,612,coin,147,237,212,301
peach004T(13).JPG,816,612,peach,501,286,670,452
peach004T(13).JPG,816,612,coin,152,151,223,216
mix001S(1).JPG,816,612,orange,88,223,310,423
mix001S(1).JPG,816,612,apple,328,220,566,443
mix001S(1).JPG,816,612,coin,693,392,782,478
plum002S(18).JPG,816,612,plum,454,261,615,402
plum002S(18).JPG,816,612,coin,120,355,190,419
fired_dough_twist005S(9).JPG,816,612,fired_dough_twist,425,283,698,379
fired_dough_twist005S(9).JPG,816,612,coin,113,323,185,395
mix011S(1).JPG,816,612,orange,323,154,519,344
mix011S(1).JPG,816,612,tomato,561,201,753,343
mix011S(1).JPG,816,612,coin,104,293,168,356
mooncake003T(4).JPG,816,612,mooncake,496,289,650,440
mooncake003T(4).JPG,816,612,coin,104,215,188,293
mooncake005S(3).JPG,816,612,mooncake,493,345,620,407
mooncake005S(3).JPG,816,612,coin,98,362,166,425
apple015T(13).JPG,816,612,apple,385,193,661,481
apple015T(13).JPG,816,612,coin,116,183,185,248
mango006S(6).JPG,816,612,mango,467,281,681,378
mango006S(6).JPG,816,612,coin,140,333,211,394
doughnut005S(2).JPG,816,612,doughnut,426,331,681,416
doughnut005S(2).JPG,816,612,coin,117,363,185,425
bun005T(3).JPG,816,612,bun,423,277,627,461
bun005T(3).JPG,816,612,coin,119,252,182,313
banana008S(2).JPG,816,612,banana,307,352,736,460
banana008S(2).JPG,816,612,coin,128,401,195,470
plum003S(9).JPG,816,612,plum,422,211,588,358
plum003S(9).JPG,816,612,coin,100,312,172,379
apple010S(1).JPG,816,612,apple,429,170,671,400
apple010S(1).JPG,816,612,coin,126,358,202,428
tomato002T(1).JPG,816,612,tomato,482,233,685,429
tomato002T(1).JPG,816,612,coin,163,244,235,309
sachima005T(1).JPG,816,612,sachima,372,203,550,407
sachima005T(1).JPG,816,612,coin,92,131,157,195
lemon002T(17).JPG,816,612,lemon,442,261,625,459
lemon002T(17).JPG,816,612,coin,160,192,233,261
mooncake006S(5).JPG,816,612,mooncake,493,277,669,345
mooncake006S(5).JPG,816,612,coin,146,300,206,359
lemon003T(17).JPG,816,612,lemon,513,208,682,394
lemon003T(17).JPG,816,612,coin,118,170,186,241
sachima005T(17).JPG,816,612,sachima,451,275,641,487
sachima005T(17).JPG,816,612,coin,139,221,208,283
tomato001T(7).JPG,816,612,tomato,392,262,630,495
tomato001T(7).JPG,816,612,coin,108,249,179,316
bun006T(5).JPG,816,612,bun,352,243,595,457
bun006T(5).JPG,816,612,coin,135,186,191,241
peach003T(2).JPG,816,612,peach,438,272,629,441
peach003T(2).JPG,816,612,coin,92,279,166,341
apple013S(7).JPG,816,612,apple,464,183,661,385
apple013S(7).JPG,816,612,coin,137,339,205,405
doughnut006S(4).JPG,816,612,doughnut,417,312,650,399
doughnut006S(4).JPG,816,612,coin,137,345,203,408
orange011S(7).JPG,816,612,orange,461,130,665,327
orange011S(7).JPG,816,612,coin,163,278,226,337
litchi005S(7).JPG,816,612,litchi,512,317,632,426
litchi005S(7).JPG,816,612,coin,245,355,307,417
mango003T(7).JPG,816,612,mango,404,192,589,441
mango003T(7).JPG,816,612,coin,113,252,177,312
pear001S(11).JPG,816,612,pear,443,119,633,308
pear001S(11).JPG,816,612,coin,81,261,142,324
peach005S(5).JPG,816,612,peach,483,237,654,390
peach005S(5).JPG,816,612,coin,147,339,211,402
pear002S(18).JPG,816,612,pear,455,272,694,498
pear002S(18).JPG,816,612,coin,43,434,127,513
doughnut006T(17).JPG,816,612,doughnut,349,148,661,434
doughnut006T(17).JPG,816,612,coin,91,105,166,182
lemon003T(4).JPG,816,612,lemon,470,332,658,498
lemon003T(4).JPG,816,612,coin,91,277,164,344
sachima003S(6).JPG,816,612,sachima,436,272,633,374
sachima003S(6).JPG,816,612,coin,23,326,100,398
litchi002S(3).JPG,816,612,litchi,491,323,609,421
litchi002S(3).JPG,816,612,coin,263,357,325,418
apple002T(4).JPG,816,612,apple,336,64,578,316
apple002T(4).JPG,816,612,coin,545,497,610,566
mango004T(3).JPG,816,612,mango,461,291,608,498
mango004T(3).JPG,816,612,coin,89,342,168,417
doughnut007T(7).JPG,816,612,doughnut,382,215,647,453
doughnut007T(7).JPG,816,612,coin,112,120,178,184
peach002S(1).JPG,816,612,peach,431,234,599,405
peach002S(1).JPG,816,612,coin,48,348,124,418
pear001T(15).JPG,816,612,pear,422,188,663,437
pear001T(15).JPG,816,612,coin,92,203,163,271
orange006S(3).JPG,816,612,orange,419,181,620,361
orange006S(3).JPG,816,612,coin,114,320,190,390
bread001S(2).JPG,816,612,bread,120,393,554,512
bread001S(2).JPG,816,612,coin,665,400,754,488
apple012T(4).JPG,816,612,apple,270,230,489,440
apple012T(4).JPG,816,612,coin,39,220,98,277
plum004T(21).JPG,816,612,plum,462,260,635,430
plum004T(21).JPG,816,612,coin,189,135,264,202
doughnut006S(13).JPG,816,612,doughnut,416,288,675,370
doughnut006S(13).JPG,816,612,coin,129,329,197,394
doughnut007S(13).JPG,816,612,doughnut,458,269,710,368
doughnut007S(13).JPG,816,612,coin,67,323,143,393
sachima004S(2).JPG,816,612,sachima,456,339,666,449
sachima004S(2).JPG,816,612,coin,65,394,134,465
pear006S(8).JPG,504,378,pear,285,76,412,193
pear006S(8).JPG,504,378,coin,90,169,138,215
tomato004T(18).JPG,816,612,tomato,445,228,679,456
tomato004T(18).JPG,816,612,coin,129,218,197,287
sachima002T(5).JPG,816,612,sachima,404,210,592,425
sachima002T(5).JPG,816,612,coin,120,175,184,235
lemon002S(7).JPG,816,612,lemon,487,246,635,365
lemon002S(7).JPG,816,612,coin,188,325,247,381
lemon002S(13).JPG,816,612,lemon,469,277,617,400
lemon002S(13).JPG,816,612,coin,156,355,219,414
tomato003T(33).JPG,816,612,tomato,439,255,674,470
tomato003T(33).JPG,816,612,coin,170,184,239,248
lemon003S(13).JPG,816,612,lemon,477,187,625,328
lemon003S(13).JPG,816,612,coin,162,274,226,332
mix013T(4).JPG,816,612,pear,372,74,562,265
mix013T(4).JPG,816,612,lemon,363,352,500,483
mix013T(4).JPG,816,612,coin,103,209,158,262
mooncake001S(1).JPG,816,612,mooncake,498,360,623,419
mooncake001S(1).JPG,816,612,coin,139,366,205,429
sachima005S(13).JPG,816,612,sachima,416,293,646,399
sachima005S(13).JPG,816,612,coin,34,356,114,430
apple014S(3).JPG,816,612,apple,173,239,398,445
apple014S(3).JPG,816,612,coin,651,386,729,463
bread007T(5).JPG,816,612,bread,214,72,555,442
bread007T(5).JPG,816,612,coin,310,470,382,540
bun001T(1).JPG,816,612,bun,395,268,667,493
bun001T(1).JPG,816,612,coin,139,241,207,309
peach004T(6).JPG,816,612,peach,480,274,650,450
peach004T(6).JPG,816,612,coin,141,106,206,173
sachima004S(13).JPG,816,612,sachima,462,281,656,378
sachima004S(13).JPG,816,612,coin,78,318,142,381
mango002S(4).JPG,816,612,mango,425,324,667,468
mango002S(4).JPG,816,612,coin,151,411,222,481
litchi004T(4).JPG,816,612,litchi,473,265,623,422
litchi004T(4).JPG,816,612,coin,140,287,216,366
orange010T(4).JPG,816,612,orange,431,186,690,444
orange010T(4).JPG,816,612,coin,81,214,153,279
apple004S(3).JPG,816,612,apple,377,135,799,533
apple004S(3).JPG,816,612,coin,87,388,210,518
sachima002T(4).JPG,816,612,sachima,396,281,626,460
sachima002T(4).JPG,816,612,coin,113,242,180,303
lemon002S(6).JPG,816,612,lemon,499,282,634,405
lemon002S(6).JPG,816,612,coin,175,361,236,419
lemon002S(12).JPG,816,612,lemon,478,251,608,376
lemon002S(12).JPG,816,612,coin,168,333,231,391
tomato003T(32).JPG,816,612,tomato,417,229,652,469
tomato003T(32).JPG,816,612,coin,119,128,191,195
lemon003S(12).JPG,816,612,lemon,485,190,654,331
lemon003S(12).JPG,816,612,coin,157,280,222,343
sachima005S(12).JPG,816,612,sachima,476,268,695,377
sachima005S(12).JPG,816,612,coin,62,331,142,409
apple014S(2).JPG,816,612,apple,15,124,281,356
apple014S(2).JPG,816,612,coin,599,291,675,368
bread007T(4).JPG,816,612,bread,73,91,457,475
bread007T(4).JPG,816,612,coin,510,220,594,304
peach004T(7).JPG,816,612,peach,488,344,670,529
peach004T(7).JPG,816,612,coin,161,149,231,214
sachima004S(12).JPG,816,612,sachima,435,257,611,344
sachima004S(12).JPG,816,612,coin,66,296,127,359
doughnut001S(1).JPG,816,612,doughnut,11,281,362,444
doughnut001S(1).JPG,816,612,coin,667,373,799,497
mango002S(5).JPG,816,612,mango,448,259,691,392
mango002S(5).JPG,816,612,coin,113,336,182,405
apple004S(2).JPG,816,612,apple,323,187,690,544
apple004S(2).JPG,816,612,coin,196,434,321,558
litchi004T(5).JPG,816,612,litchi,432,278,578,412
litchi004T(5).JPG,816,612,coin,126,270,199,346
orange010T(5).JPG,816,612,orange,443,192,695,441
orange010T(5).JPG,816,612,coin,106,225,172,291
apple002T(5).JPG,816,612,apple,364,101,589,317
apple002T(5).JPG,816,612,coin,524,470,590,534
litchi002S(2).JPG,816,612,litchi,501,294,618,398
litchi002S(2).JPG,816,612,coin,249,328,312,391
egg006T(8).JPG,816,612,egg,549,266,666,413
egg006T(8).JPG,816,612,coin,127,240,189,303
mango004T(2).JPG,816,612,mango,508,243,666,465
mango004T(2).JPG,816,612,coin,118,328,202,409
doughnut007T(6).JPG,816,612,doughnut,411,193,633,416
doughnut007T(6).JPG,816,612,coin,105,90,162,145
bread001S(3).JPG,816,612,bread,81,379,506,486
bread001S(3).JPG,816,612,coin,669,392,757,483
apple012T(5).JPG,816,612,apple,240,252,439,450
apple012T(5).JPG,816,612,coin,572,165,629,222
plum004T(20).JPG,816,612,plum,478,281,683,462
plum004T(20).JPG,816,612,coin,160,118,240,189
orange006S(2).JPG,816,612,orange,369,178,556,366
orange006S(2).JPG,816,612,coin,179,313,246,375
pear001T(14).JPG,816,612,pear,357,225,563,430
pear001T(14).JPG,816,612,coin,127,199,183,255
doughnut006S(12).JPG,816,612,doughnut,395,286,661,375
doughnut006S(12).JPG,816,612,coin,107,332,173,395
lemon004T(1).JPG,816,612,lemon,450,283,594,447
lemon004T(1).JPG,816,612,coin,105,220,163,280
pear006S(9).JPG,504,378,pear,271,106,409,219
pear006S(9).JPG,504,378,coin,84,197,132,244
doughnut007S(12).JPG,816,612,doughnut,390,285,666,381
doughnut007S(12).JPG,816,612,coin,43,339,112,410
sachima004S(3).JPG,816,612,sachima,424,325,639,423
sachima004S(3).JPG,816,612,coin,89,377,158,443
tomato004T(19).JPG,816,612,tomato,454,211,682,438
tomato004T(19).JPG,816,612,coin,109,207,180,273
apple005T(1).JPG,816,612,apple,344,94,591,336
apple005T(1).JPG,816,612,coin,295,406,363,471
orange011S(6).JPG,816,612,orange,481,116,697,312
orange011S(6).JPG,816,612,coin,166,260,230,321
litchi005S(6).JPG,816,612,litchi,509,276,627,383
litchi005S(6).JPG,816,612,coin,237,310,301,373
mango003T(6).JPG,816,612,mango,398,179,593,445
mango003T(6).JPG,816,612,coin,78,248,147,313
plum004S(24).JPG,816,612,plum,469,256,622,392
plum004S(24).JPG,816,612,coin,120,355,184,414
apple015T(1).JPG,816,612,apple,342,247,631,508
apple015T(1).JPG,816,612,coin,79,214,145,279
pear001S(10).JPG,816,612,pear,507,166,701,356
pear001S(10).JPG,816,612,coin,153,312,216,374
peach005S(4).JPG,816,612,peach,469,252,638,397
peach005S(4).JPG,816,612,coin,215,350,280,412
pear002S(19).JPG,816,612,pear,423,221,664,441
pear002S(19).JPG,816,612,coin,38,380,122,459
doughnut006T(16).JPG,816,612,doughnut,399,254,627,505
doughnut006T(16).JPG,816,612,coin,147,143,225,221
lemon003T(5).JPG,816,612,lemon,483,275,644,451
lemon003T(5).JPG,816,612,coin,119,229,185,292
sachima003S(7).JPG,816,612,sachima,448,258,681,368
sachima003S(7).JPG,816,612,coin,15,319,90,389
mix004T(1).JPG,816,612,apple,300,144,521,361
mix004T(1).JPG,816,612,qiwi,301,395,504,561
mix004T(1).JPG,816,612,coin,162,75,222,135
lemon002T(16).JPG,816,612,lemon,379,221,570,390
lemon002T(16).JPG,816,612,coin,106,163,177,231
mooncake006S(4).JPG,816,612,mooncake,439,276,616,349
mooncake006S(4).JPG,816,612,coin,128,302,191,362
mix014T(1).JPG,816,612,pear,354,103,519,266
mix014T(1).JPG,816,612,mango,365,373,538,485
mix014T(1).JPG,816,612,coin,118,184,172,238
lemon003T(16).JPG,816,612,lemon,513,292,694,453
lemon003T(16).JPG,816,612,coin,142,207,206,275
sachima005T(16).JPG,816,612,sachima,413,219,636,416
sachima005T(16).JPG,816,612,coin,108,135,182,203
tomato001T(6).JPG,816,612,tomato,380,206,646,470
tomato001T(6).JPG,816,612,coin,51,171,132,251
peach003T(3).JPG,816,612,peach,430,260,619,445
peach003T(3).JPG,816,612,coin,96,273,172,343
bun006T(4).JPG,816,612,bun,417,172,630,411
bun006T(4).JPG,816,612,coin,154,158,211,214
apple013S(6).JPG,816,612,apple,475,195,692,408
apple013S(6).JPG,816,612,coin,181,346,248,406
orange007T(1).JPG,816,612,orange,450,310,651,535
orange007T(1).JPG,816,612,coin,197,142,263,202
mango005S(1).JPG,816,612,mango,465,370,646,460
mango005S(1).JPG,816,612,coin,193,413,259,478
doughnut006S(5).JPG,816,612,doughnut,454,307,720,393
doughnut006S(5).JPG,816,612,coin,180,337,243,400
apple003S(6).JPG,816,612,apple,61,149,386,433
apple003S(6).JPG,816,612,coin,705,348,800,449
litchi003T(1).JPG,816,612,litchi,492,274,633,424
litchi003T(1).JPG,816,612,coin,126,243,199,315
apple015T(12).JPG,816,612,apple,324,219,575,466
apple015T(12).JPG,816,612,coin,103,237,169,301
mooncake005S(2).JPG,816,612,mooncake,484,331,609,397
mooncake005S(2).JPG,816,612,coin,74,346,141,410
mango006S(7).JPG,816,612,mango,486,271,699,368
mango006S(7).JPG,816,612,coin,166,320,234,382
qiwi004T(8).JPG,816,612,qiwi,363,281,519,485
qiwi004T(8).JPG,816,612,coin,217,64,279,120
doughnut005S(3).JPG,816,612,doughnut,413,292,667,374
doughnut005S(3).JPG,816,612,coin,134,326,200,388
bun005T(2).JPG,816,612,bun,404,171,581,368
bun005T(2).JPG,816,612,coin,95,186,150,241
plum003S(8).JPG,816,612,plum,395,197,554,334
plum003S(8).JPG,816,612,coin,129,295,199,361
banana008S(3).JPG,816,612,banana,384,194,738,297
banana008S(3).JPG,816,612,coin,82,256,156,329
tomato004S(7).JPG,816,612,tomato,455,165,665,308
tomato004S(7).JPG,816,612,coin,145,252,212,317
plum001S(10).JPG,816,612,plum,419,167,608,334
plum001S(10).JPG,816,612,coin,92,294,168,362
apple016T(7).JPG,816,612,apple,371,186,623,428
apple016T(7).JPG,816,612,coin,130,198,194,262
bread005S(1).JPG,816,612,bread,289,320,790,400
bread005S(1).JPG,816,612,coin,86,292,185,384
tomato003S(20).JPG,816,612,tomato,440,276,604,400
tomato003S(20).JPG,816,612,coin,117,363,183,420
plum003S(19).JPG,816,612,plum,447,211,605,348
plum003S(19).JPG,816,612,coin,101,292,167,364
orange009T(9).JPG,816,612,orange,367,201,598,411
orange009T(9).JPG,816,612,coin,104,239,170,304
peach004T(12).JPG,816,612,peach,483,308,645,462
peach004T(12).JPG,816,612,coin,167,171,235,232
fired_dough_twist005S(8).JPG,816,612,fired_dough_twist,437,294,730,394
fired_dough_twist005S(8).JPG,816,612,coin,112,328,183,400
plum002S(19).JPG,816,612,plum,483,259,632,394
plum002S(19).JPG,816,612,coin,136,348,207,415
mooncake003T(5).JPG,816,612,mooncake,451,246,586,383
mooncake003T(5).JPG,816,612,coin,75,178,141,245
plum001T(14).JPG,816,612,plum,428,213,660,432
plum001T(14).JPG,816,612,coin,131,214,201,284
tomato003S(3).JPG,816,612,tomato,505,280,779,481
tomato003S(3).JPG,816,612,coin,50,403,146,486
peach001S(6).JPG,816,612,peach,462,225,621,374
peach001S(6).JPG,816,612,coin,83,323,151,387
orange008S(23).JPG,816,612,orange,421,212,593,372
orange008S(23).JPG,816,612,coin,159,329,217,386
bun004S(1).JPG,816,612,bun,466,198,692,384
bun004S(1).JPG,816,612,coin,50,302,124,375
bread002S(5).JPG,816,612,bread,98,291,552,429
bread002S(5).JPG,816,612,coin,723,315,813,412
apple011T(3).JPG,816,612,apple,177,213,405,432
apple011T(3).JPG,816,612,coin,518,80,575,142
orange005S(4).JPG,816,612,orange,451,257,678,469
orange005S(4).JPG,816,612,coin,113,408,191,489
tomato003T(24).JPG,816,612,tomato,393,273,590,478
tomato003T(24).JPG,816,612,coin,126,210,195,270
mango007T(4).JPG,816,612,mango,460,264,590,447
mango007T(4).JPG,816,612,coin,136,260,200,325
orange015S(4).JPG,504,378,orange,48,105,199,254
orange015S(4).JPG,504,378,coin,409,219,474,281
litchi001S(4).JPG,816,612,litchi,501,325,605,430
litchi001S(4).JPG,816,612,coin,296,365,352,425
mix006S(4).JPG,816,612,mango,302,327,462,450
mix006S(4).JPG,816,612,banana,514,359,724,453
mix006S(4).JPG,816,612,coin,85,402,152,469
peach004S(16).JPG,816,612,peach,436,220,574,346
peach004S(16).JPG,816,612,coin,140,306,202,365
mooncake004T(1).JPG,816,612,mooncake,408,281,560,431
mooncake004T(1).JPG,816,612,coin,71,292,152,367
mix010T(3).JPG,816,612,tomato,378,57,608,281
mix010T(3).JPG,816,612,lemon,387,402,587,580
mix010T(3).JPG,816,612,coin,108,184,173,252
mooncake002S(6).JPG,816,612,mooncake,507,318,632,381
mooncake002S(6).JPG,816,612,coin,148,331,213,391
qiwi008S(5).JPG,504,378,qiwi,118,153,229,248
qiwi008S(5).JPG,504,378,coin,395,212,458,272
mango009S(13).JPG,816,612,mango,481,340,735,460
mango009S(13).JPG,816,612,coin,35,396,122,476
pear003T(8).JPG,816,612,pear,362,201,597,426
pear003T(8).JPG,816,612,coin,139,157,198,219
sachima001T(2).JPG,816,612,sachima,393,199,592,385
sachima001T(2).JPG,816,612,coin,128,253,188,311
apple007S(4).JPG,816,612,apple,447,68,728,337
apple007S(4).JPG,816,612,coin,128,284,207,358
